Name	Type	DatabaseType	GUID
CraftyMedicine	FeatureDefinitionProficiency	FeatureDefinitionProficiency	1ac54869-a8ce-4a51-a858-1f7e34680b96
CraftyNature	FeatureDefinitionProficiency	FeatureDefinitionProficiency	7399b06a-bfda-4e60-8366-17e0d6cec0d0
CraftyPoisonersKit	FeatureDefinitionProficiency	FeatureDefinitionProficiency	32ddae84-66e7-4b56-b5ec-0ec91a713e2e
CraftyScrollKit	FeatureDefinitionProficiency	FeatureDefinitionProficiency	5309bd7f-b533-40ff-ae95-d977e02d61fe
CraftySmithsTools	FeatureDefinitionProficiency	FeatureDefinitionProficiency	48905450-4b35-480f-9868-f340c7902920
ExpertiseToolsTinkerer	FeatureDefinitionProficiency	FeatureDefinitionProficiency	7f14447c-e6fa-5fef-805b-951517b4b74a
FeatBlindFightingStlyeProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	734d3996-7003-500d-95bd-4cae42c76422
FeatFightingStyleArcheryProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	39021473-370d-5c9d-b891-247eb4e42a46
FeatFightingStyleDefenseProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	0088d5eb-8820-53ac-899c-350b1caf8b10
FeatFightingStyleDuelingProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	c5c7f62e-68df-57d4-b415-a90d90bf2472
FeatFightingStyleGreatWeaponProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	ef95f4d0-913f-540e-b566-7e65e0b632a8
FeatFightingStyleProtectionProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	f42e2dae-badc-50b0-b043-28a07de0b52f
FeatFightingStyleTwoWeaponProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	880a6b75-8657-5b28-9cb3-3556eb9f73df
FeatHealerMedicineProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	48661b00-6c58-5c97-adc6-7d3e885de1f3
FeatLightArmorProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	e66cc74d-9764-56a1-a66a-5c2e2fae0f5e
FeatMediumArmorProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	db8a30f1-72a3-55ae-b8dd-ff9aa8a21f1c
FeatPugilistFightingStlyeProficiency	FeatureDefinitionProficiency	FeatureDefinitionProficiency	6c460551-9997-524d-9412-31ed93288e60
FeyTeleportationLanguageTirmarian	FeatureDefinitionProficiency	FeatureDefinitionProficiency	a2c603ae-7c49-5207-865e-6ffecb60182e
FighterArmorProficiencyMulticlass	FeatureDefinitionProficiency	FeatureDefinitionProficiency	5df5ec907a424fccbfec103344421b51
KSRogueSubclassThugProficiencies	FeatureDefinitionProficiency	FeatureDefinitionProficiency	55dae83e-0522-57ae-aa09-dc075f34ed0b
ManipulatorMentalSavingThrows	FeatureDefinitionProficiency	FeatureDefinitionProficiency	22c26124-4961-5236-aeeb-0ac9481703e1
PaladinArmorProficiencyMulticlass	FeatureDefinitionProficiency	FeatureDefinitionProficiency	69b18e44aabd4acca702c05f9d6c7fcb
ProficiencyArmorTinkerer	FeatureDefinitionProficiency	FeatureDefinitionProficiency	81498ced-4ee9-555b-bbeb-30913945abd4
ProficiencyFeatPickPocket	FeatureDefinitionProficiency	FeatureDefinitionProficiency	d8046b0c-2f93-4b47-b2dd-110234a4a848
ProficiencyTinkererSavingThrow	FeatureDefinitionProficiency	FeatureDefinitionProficiency	e835f607-1d21-5e9c-868c-40b9093ee6eb
ProficiencyToolsTinkerer	FeatureDefinitionProficiency	FeatureDefinitionProficiency	4ef27523-8036-5578-9e9d-8e83f7f790a8
ProficiencyWeaponArcaneFighter	FeatureDefinitionProficiency	FeatureDefinitionProficiency	5450b412-3f29-549a-ae04-7eca337d58d1
ProficiencyWeaponArtificerBattleSmith	FeatureDefinitionProficiency	FeatureDefinitionProficiency	2dfc30c6-e1d5-5dfc-bdd5-38a874762850
ProficiencyWeaponTinkerer	FeatureDefinitionProficiency	FeatureDefinitionProficiency	9869843a-9947-506b-b1cb-2d63424e2481
ProficiencyWitchArmor	FeatureDefinitionProficiency	FeatureDefinitionProficiency	67bd5f6b-350f-58ac-9b3c-d1b5fd165d45
ProficiencyWitchSavingthrow	FeatureDefinitionProficiency	FeatureDefinitionProficiency	92e3de37-3ad5-564b-9a89-471aa66a0e20
ProficiencyWitchWeapon	FeatureDefinitionProficiency	FeatureDefinitionProficiency	4c979244-2e24-5026-8ac1-d8c5b6e56f6a
RoguishConArtistMentalSavingThrows	FeatureDefinitionProficiency	FeatureDefinitionProficiency	f2be4d53-1cc4-5146-a822-1c94456266f2
SubclassProficiencies	FeatureDefinitionProficiency	FeatureDefinitionProficiency	1923caf6-672b-475a-bcdf-50d535ce65d1
WardenArmorProficiencyMulticlass	FeatureDefinitionProficiency	FeatureDefinitionProficiency	19666e846975401b819d1ae72c5d27ac
AHRageStrengthSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	17d26173-7353-4087-a295-96e1ec2e6cd4
SaveAffinityInfusionMagicalStrength	FeatureDefinitionSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	ad73a087-d666-522b-8bbd-03d700f3004b
SpellShieldSpellResistance	FeatureDefinitionSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	b2ea8a6c-cac0-5ba3-af0a-735ed8fcd8ee
TinkererFlashOfGeniusSavingThrow	FeatureDefinitionSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	dedbbe03-4043-5f34-81d4-b2b51f596ea3
TinkererSoulOfArtificeSavingThrow	FeatureDefinitionSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	0f0f5e39-3044-5ccc-a9c9-45213784b1d0
TraditionSpellMasterSpellResistance	FeatureDefinitionSavingThrowAffinity	FeatureDefinitionSavingThrowAffinity	b26e83cf-eef2-5ae5-ac8c-fd49c42fa7d6
SubclassChoiceArtificerSpecialistArchetypes	FeatureDefinitionSubclassChoice	FeatureDefinitionSubclassChoice	d9377b60-5def-5aea-8c53-590647d09884
SubclassChoiceWitchCovens	FeatureDefinitionSubclassChoice	FeatureDefinitionSubclassChoice	7bf15fce-aef1-5eaa-af76-6b99c7e0aef5
SummoningAffinityTinkererArtilleryConstruct	FeatureDefinitionSummoningAffinity	FeatureDefinitionSummoningAffinity	edae2ec0-f871-4918-855a-117bd428d51e
SummoningAffinityTinkererConstruct	FeatureDefinitionSummoningAffinity	FeatureDefinitionSummoningAffinity	0dbd3d80-96ce-4cf9-8ffa-597f1ea84c3b
SummoningAffinityWitchFamiliar	FeatureDefinitionSummoningAffinity	FeatureDefinitionSummoningAffinity	2bf54dd0-7800-5fd8-a1e4-be86105d2761
BlindFightingStlye	SolastaCommunityExpansion.CustomFeatureDefinitions.CustomizableFightingStyleDefinition	FightingStyleDefinition	a0df0cb6-640f-494e-b752-b746fa79bede
PugilistFightingStlye	SolastaCommunityExpansion.CustomFeatureDefinitions.CustomizableFightingStyleDefinition	FightingStyleDefinition	b14f91dc-8706-498b-a9a0-d583b7b00d09
ArcaneStaff	ItemDefinition	ItemDefinition	991e1fec-9777-4635-948f-5bedcb96147d
ChefSnackTreat	ItemDefinition	ItemDefinition	bec98e9e-24b7-5b4b-89e5-069a4e5c6eeb
CraftingManual_RecipeEnchantingEnchanted_Club_Acuteness	ItemDefinition	ItemDefinition	5b02692e-4732-5ca0-9dde-890b42072e7d
CraftingManual_RecipeEnchantingEnchanted_Club_Bearclaw	ItemDefinition	ItemDefinition	34ac39e9-9a92-5bc3-b00c-ce4fd8779f5a
CraftingManual_RecipeEnchantingEnchanted_Club_Lightbringer	ItemDefinition	ItemDefinition	a0e17025-0eed-582c-9019-30d70fc49176
CraftingManual_RecipeEnchantingEnchanted_Club_Power	ItemDefinition	ItemDefinition	6619571e-aaa1-53a9-940f-db7f27e0365c
CraftingManual_RecipeEnchantingEnchanted_Club_Punisher	ItemDefinition	ItemDefinition	24f36fda-1872-580d-a12d-5b6638b342d2
CraftingManual_RecipeEnchantingEnchanted_Dart_Acuteness	ItemDefinition	ItemDefinition	5281f494-26da-5eac-b252-50808196f15e
CraftingManual_RecipeEnchantingEnchanted_Dart_Frostburn	ItemDefinition	ItemDefinition	916b6608-3a3c-55ad-8f7c-db210740c713
CraftingManual_RecipeEnchantingEnchanted_Dart_Sharpness	ItemDefinition	ItemDefinition	d19045b5-4808-52d2-a6a9-bea82361cb47
CraftingManual_RecipeEnchantingEnchanted_Dart_Souldrinker	ItemDefinition	ItemDefinition	068a151c-9056-50ea-8898-925b5f98d7d8
CraftingManual_RecipeEnchantingEnchanted_Handaxe_Acuteness	ItemDefinition	ItemDefinition	532a1dd7-297d-5c88-9dba-73a8885be271
CraftingManual_RecipeEnchantingEnchanted_Handaxe_Frostburn	ItemDefinition	ItemDefinition	61876c5b-7248-5e66-b213-3868c48c9252
CraftingManual_RecipeEnchantingEnchanted_Handaxe_Sharpness	ItemDefinition	ItemDefinition	91e716a9-1aab-5148-a4da-54b145174b0e
CraftingManual_RecipeEnchantingEnchanted_Handaxe_Souldrinker	ItemDefinition	ItemDefinition	8ef3c5a7-ebc5-5661-a15a-88f706ba3aeb
CraftingManual_RecipeEnchantingEnchanted_HeavyCrossbow_Accuracy	ItemDefinition	ItemDefinition	56c8a097-a1a8-5428-b370-37e20773e9bc
CraftingManual_RecipeEnchantingEnchanted_HeavyCrossbow_Lightbringer	ItemDefinition	ItemDefinition	da1eae9e-bb82-56be-8d4d-b4f12bac2eb1
CraftingManual_RecipeEnchantingEnchanted_HeavyCrossbow_Medusa	ItemDefinition	ItemDefinition	dbd5e457-1c18-5e12-8422-c405daef21b5
CraftingManual_RecipeEnchantingEnchanted_HeavyCrossbow_Sharpshooting	ItemDefinition	ItemDefinition	63bd2cb9-6216-58c2-bb20-274ae66e2d4a
CraftingManual_RecipeEnchantingEnchanted_HeavyCrossbow_Stormbow	ItemDefinition	ItemDefinition	dcc84a1f-c26b-50ca-8fa6-ea8284835b89
CraftingManual_RecipeEnchantingEnchanted_HideArmor_Deflection	ItemDefinition	ItemDefinition	0ab2b0cb-e225-5590-925d-10a3fb9746e5
CraftingManual_RecipeEnchantingEnchanted_HideArmor_FlameDancing	ItemDefinition	ItemDefinition	9010e47f-8ed0-57b1-9064-c440514d98d9
CraftingManual_RecipeEnchantingEnchanted_HideArmor_FrostWalking	ItemDefinition	ItemDefinition	a08ec240-38ae-5848-ba7a-a156fc2509c2
CraftingManual_RecipeEnchantingEnchanted_HideArmor_Robustness	ItemDefinition	ItemDefinition	06ef102f-88d7-535b-ae05-e30763b6b091
CraftingManual_RecipeEnchantingEnchanted_HideArmor_Sturdiness	ItemDefinition	ItemDefinition	fa7c1025-d62d-5c32-9e48-ae351759c80f
CraftingManual_RecipeEnchantingEnchanted_HideArmor_Survival	ItemDefinition	ItemDefinition	45dcda82-fba0-5dbb-89a3-3a6ae711e48c
CraftingManual_RecipeEnchantingEnchanted_Javelin_Acuteness	ItemDefinition	ItemDefinition	f2aa2f1e-4de1-53ae-9cf8-66ad90676715
CraftingManual_RecipeEnchantingEnchanted_Javelin_Frostburn	ItemDefinition	ItemDefinition	8f9f79a1-f9d4-5c19-93c8-06d1696437e9
CraftingManual_RecipeEnchantingEnchanted_Javelin_Sharpness	ItemDefinition	ItemDefinition	42286bd8-ecd8-55de-bf52-75ea04bf724e
CraftingManual_RecipeEnchantingEnchanted_Javelin_Souldrinker	ItemDefinition	ItemDefinition	d633df8f-798f-57ce-9997-7116faa571bb
CraftingManual_RecipeEnchantingEnchanted_LightCrossbow_Accuracy	ItemDefinition	ItemDefinition	c4aee654-6a71-5156-bd09-9ba8c0dc6db2
CraftingManual_RecipeEnchantingEnchanted_LightCrossbow_Lightbringer	ItemDefinition	ItemDefinition	cbe1d595-3bc0-5a25-89fc-8b872a296237
CraftingManual_RecipeEnchantingEnchanted_LightCrossbow_Medusa	ItemDefinition	ItemDefinition	5dafd67f-2176-5ced-b4b4-cd10d6d910c6
CraftingManual_RecipeEnchantingEnchanted_LightCrossbow_Sharpshooting	ItemDefinition	ItemDefinition	b8a53594-a231-57de-aae7-c5184e6a17ab
CraftingManual_RecipeEnchantingEnchanted_LightCrossbow_Stormbow	ItemDefinition	ItemDefinition	4a2ca69c-bda0-5f5c-80e0-3ca57ada4a05
CraftingManual_RecipeEnchantingEnchanted_Maul_Acuteness	ItemDefinition	ItemDefinition	a48462f0-bcaf-5688-8e6d-0c6b01f54793
CraftingManual_RecipeEnchantingEnchanted_Maul_Bearclaw	ItemDefinition	ItemDefinition	292dc167-bbd1-5f55-b556-801954cbceb5
CraftingManual_RecipeEnchantingEnchanted_Maul_Lightbringer	ItemDefinition	ItemDefinition	36cab782-f981-51a4-89a4-155430a49653
CraftingManual_RecipeEnchantingEnchanted_Maul_Power	ItemDefinition	ItemDefinition	8c3b5920-69fa-5393-8514-ccf29ee13849
CraftingManual_RecipeEnchantingEnchanted_Maul_Punisher	ItemDefinition	ItemDefinition	e59a8dcd-5009-567b-8063-f12218fc1f0b
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Acuteness	ItemDefinition	ItemDefinition	b14cf362-0dec-534c-ab89-325778548d80
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Dragonblade	ItemDefinition	ItemDefinition	46355f7e-6471-54ba-acf0-218a6c3099de
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Frostburn	ItemDefinition	ItemDefinition	c3043908-91c9-5682-a04d-eb9ea9d01ca2
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Lightbringer	ItemDefinition	ItemDefinition	c041c747-c690-5774-b4d4-3c552d1c4f18
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Souldrinker	ItemDefinition	ItemDefinition	d70fdddd-cd87-503d-9eae-11726bf1a4b8
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Stormblade	ItemDefinition	ItemDefinition	24ec5e27-822f-5a11-ab25-d11d75af9ae8
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Warden	ItemDefinition	ItemDefinition	f06c063c-5367-5d97-92cd-3c365a4712a8
CraftingManual_RecipeEnchantingEnchanted_Quarterstaff_Whiteburn	ItemDefinition	ItemDefinition	97566fbd-59f5-5212-b67c-7f2fbefd6569
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Dragonblade	ItemDefinition	ItemDefinition	5708ee0a-a13d-5527-875d-b6c02140f9ae
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Frostburn	ItemDefinition	ItemDefinition	2239332c-56e4-5afb-a272-6fb022011fc2
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Lightbringer	ItemDefinition	ItemDefinition	d7f9e04e-e2c6-5741-bea8-296e146b2750
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Souldrinker	ItemDefinition	ItemDefinition	34097bab-2e5f-5824-90b8-69595912501f
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Stormblade	ItemDefinition	ItemDefinition	4b751398-7f4d-5569-8f49-519cfb7da627
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Warden	ItemDefinition	ItemDefinition	113775f9-6da4-5f5d-b244-4c156cf9a3af
CraftingManual_RecipeEnchantingEnchanted_Scimitar_Whiteburn	ItemDefinition	ItemDefinition	25499f3b-67f6-599a-9f88-c5f132b63c95
CraftingManual_RecipeEnchantingEnchanted_Shield_Deflection	ItemDefinition	ItemDefinition	9bc6dad9-23aa-50c5-9e06-79a28f5fd6b9
CraftingManual_RecipeEnchantingEnchanted_Shield_FlameDancing	ItemDefinition	ItemDefinition	d849007f-31ad-51eb-a65e-42121eec56de
CraftingManual_RecipeEnchantingEnchanted_Shield_FrostWalking	ItemDefinition	ItemDefinition	3c586372-74bc-5048-9c38-85613b58cde2
CraftingManual_RecipeEnchantingEnchanted_Shield_Robustness	ItemDefinition	ItemDefinition	d54a178d-a90c-5d5e-9f54-62db72467e5d
CraftingManual_RecipeEnchantingEnchanted_Shield_Sturdiness	ItemDefinition	ItemDefinition	ea624513-ccf7-5c07-98cb-e0a1629786bc
CraftingManual_RecipeEnchantingEnchanted_Shield_Survival	ItemDefinition	ItemDefinition	5dddf48f-8b67-54a9-ac6e-927cad8cfe87
CraftingManual_RecipeEnchantingEnchanted_Shield_Wooden_Deflection	ItemDefinition	ItemDefinition	9a5b568f-8a7c-57b4-8858-537afa386168
CraftingManual_RecipeEnchantingEnchanted_Shield_Wooden_FlameDancing	ItemDefinition	ItemDefinition	a7097430-1c8b-5bec-a700-093e546bf93a
CraftingManual_RecipeEnchantingEnchanted_Shield_Wooden_FrostWalking	ItemDefinition	ItemDefinition	2c83a820-be06-5723-87c3-2c513a807e2b
CraftingManual_RecipeEnchantingEnchanted_Shield_Wooden_Robustness	ItemDefinition	ItemDefinition	c45b3e2b-f790-51a3-b15a-de5db8b740d2
CraftingManual_RecipeEnchantingEnchanted_Shield_Wooden_Sturdiness	ItemDefinition	ItemDefinition	8ae7862c-deb3-5196-9f38-eb13768b14fe
CraftingManual_RecipeEnchantingEnchanted_Shield_Wooden_Survival	ItemDefinition	ItemDefinition	f7d92994-e4f9-58df-9bab-677208850d6c
CraftingManual_RecipeEnchantingEnchanted_Spear_Acuteness	ItemDefinition	ItemDefinition	ab71c918-1e90-5f24-b7b2-0c1b1920d144
CraftingManual_RecipeEnchantingEnchanted_Spear_BlackViper	ItemDefinition	ItemDefinition	ada203d6-99ef-59fe-9c12-ab8282fb0151
CraftingManual_RecipeEnchantingEnchanted_Spear_Doomblade	ItemDefinition	ItemDefinition	57b19178-276f-53cb-8474-6937f0544f31
CraftingManual_RecipeEnchantingEnchanted_Spear_Lightbringer	ItemDefinition	ItemDefinition	be1028e8-ac99-51d5-bb80-295d590fad72
CraftingManual_RecipeEnchantingEnchanted_Spear_Sharpness	ItemDefinition	ItemDefinition	dff9bbf5-4bca-53c9-a4c1-15f54022b773
CraftingManual_RecipeEnchantingEnchanted_Spear_Whiteburn	ItemDefinition	ItemDefinition	af03909f-28cc-57b4-a712-f4f34db68d07
CraftingManual_RecipeEnchantingEnchanted_StuddedLeather_Deflection	ItemDefinition	ItemDefinition	4cb73ea4-e9c3-596e-a9cb-f89067650451
CraftingManual_RecipeEnchantingEnchanted_StuddedLeather_FlameDancing	ItemDefinition	ItemDefinition	4f93409e-0b02-5be2-937a-bddc89de3c24
CraftingManual_RecipeEnchantingEnchanted_StuddedLeather_FrostWalking	ItemDefinition	ItemDefinition	2a7d7563-03d6-52d3-8fd1-cba7e1d4367c
CraftingManual_RecipeEnchantingEnchanted_StuddedLeather_Robustness	ItemDefinition	ItemDefinition	184dbf78-dc2d-5346-b977-acade3f250e5
CraftingManual_RecipeEnchantingEnchanted_StuddedLeather_Sturdiness	ItemDefinition	ItemDefinition	e5bcecbf-07f5-56d3-9060-7f23fa47ef76
CraftingManual_RecipeEnchantingEnchanted_StuddedLeather_Survival	ItemDefinition	ItemDefinition	83fd7d2a-b167-5578-a8c5-22490d67b595
CraftingManual_RecipeEnchantingEnchanted_Warhammer_Acuteness	ItemDefinition	ItemDefinition	a218a729-7e00-5c64-b18d-36e9bb768588
CraftingManual_RecipeEnchantingEnchanted_Warhammer_Bearclaw	ItemDefinition	ItemDefinition	32a23073-a90f-5466-9261-42744c19209a
CraftingManual_RecipeEnchantingEnchanted_Warhammer_Lightbringer	ItemDefinition	ItemDefinition	f4c1eae6-b2aa-5d7e-9d77-4411ffbcb5fe
CraftingManual_RecipeEnchantingEnchanted_Warhammer_Power	ItemDefinition	ItemDefinition	1caf86c4-9e24-5c8f-ab65-8ba7f7491b06
CraftingManual_RecipeEnchantingEnchanted_Warhammer_Punisher	ItemDefinition	ItemDefinition	412ef1b6-bea9-5154-ac29-e730e6e879d4
CraftingManual_RecipeEnchantingIngredient_Enchant_Blood_Gem	ItemDefinition	ItemDefinition	4409ca1f-9e1c-53aa-8b01-996f6009d31f
CraftingManual_RecipeEnchantingIngredient_Enchant_Blood_Of_Solasta	ItemDefinition	ItemDefinition	87872a88-d8fe-5eba-9ad8-12d45361653a
CraftingManual_RecipeEnchantingIngredient_Enchant_Cloud_Diamond	ItemDefinition	ItemDefinition	4121ca75-4bc3-5c95-831d-67217e7e7059
CraftingManual_RecipeEnchantingIngredient_Enchant_Crystal_Of_Winter	ItemDefinition	ItemDefinition	890311b0-06a1-5407-a5c2-11d7738886b9
CraftingManual_RecipeEnchantingIngredient_Enchant_Diamond_Of_Elai	ItemDefinition	ItemDefinition	2f014a4d-9686-549b-b20b-dfbf1f167f83
CraftingManual_RecipeEnchantingIngredient_Enchant_Doom_Gem	ItemDefinition	ItemDefinition	42dcbbdc-6030-5fe0-b855-6830b9c653f2
CraftingManual_RecipeEnchantingIngredient_Enchant_Heartstone	ItemDefinition	ItemDefinition	54cfa11d-4808-58fe-9b6b-afbdc376b7eb
CraftingManual_RecipeEnchantingIngredient_Enchant_LifeStone	ItemDefinition	ItemDefinition	1a1a9836-e8d5-533a-90b7-c79b742e702c
CraftingManual_RecipeEnchantingIngredient_Enchant_Medusa_Coral	ItemDefinition	ItemDefinition	1f98c74c-cb6b-5703-8125-cd56a2e95e99
CraftingManual_RecipeEnchantingIngredient_Enchant_MithralStone	ItemDefinition	ItemDefinition	51845a9d-cfbd-58f8-b4ae-51607916fa95
CraftingManual_RecipeEnchantingIngredient_Enchant_PurpleAmber	ItemDefinition	ItemDefinition	22f30be0-7a31-5290-aa91-0d9a7c676929
CraftingManual_RecipeEnchantingIngredient_Enchant_Shard_Of_Fire	ItemDefinition	ItemDefinition	bf76c017-c8f7-57ca-a0a3-d0156ede7a6e
CraftingManual_RecipeEnchantingIngredient_Enchant_Shard_Of_Ice	ItemDefinition	ItemDefinition	13cf711c-64a3-533e-b046-bac9bec28a94
CraftingManual_RecipeEnchantingIngredient_Enchant_Slavestone	ItemDefinition	ItemDefinition	f161c981-a129-5bb0-be6e-75b9cc271941
CraftingManual_RecipeEnchantingIngredient_Enchant_Soul_Gem	ItemDefinition	ItemDefinition	cea06f9a-700e-52b0-83f7-7a9e45e84d3f
CraftingManual_RecipeEnchantingIngredient_Enchant_SpiderQueen_Venom	ItemDefinition	ItemDefinition	697223a5-cb8c-58ad-b36f-83cfee9c6d0f
CraftingManual_RecipeEnchantingIngredient_Enchant_Stardust	ItemDefinition	ItemDefinition	38966e88-ccdd-5d55-9b45-7c1c25fa4d92
CraftingManual_RecipeEnchantingIngredient_PrimordialLavaStones	ItemDefinition	ItemDefinition	a8a914ad-622c-57e1-8e26-74db3a00401e
CraftingManual_RecipeForgeryABJURATION_MastersmithLoreDocument	ItemDefinition	ItemDefinition	054db5f2-3271-5e8b-b7f1-2e4358fe9bba
CraftingManual_RecipeForgeryABJURATION_TOWER_ElvenWars	ItemDefinition	ItemDefinition	328ff127-1314-58c2-af27-c46803ed15c0
CraftingManual_RecipeForgeryABJURATION_TOWER_Manifest	ItemDefinition	ItemDefinition	2a884160-5f51-5757-bb20-38127fdd5d12
CraftingManual_RecipeForgeryABJURATION_TOWER_Poem	ItemDefinition	ItemDefinition	96ce459b-4802-530b-b53e-3baf1db30229
CraftingManual_RecipeForgeryBONEKEEP_AkshasJournal	ItemDefinition	ItemDefinition	865e4d1f-b375-55be-bd77-2942e20ef087
CraftingManual_RecipeForgeryBONEKEEP_MagicRune	ItemDefinition	ItemDefinition	e958bb94-b452-5808-9f93-0bf07c7af237
CraftingManual_RecipeForgeryCAERLEM_Daliat_Document	ItemDefinition	ItemDefinition	38739755-a304-5f93-a955-5b77206b362e
CraftingManual_RecipeForgeryCaerLem_Gate_Plaque	ItemDefinition	ItemDefinition	5ab9ae4d-ebff-599c-b5fc-4fe7cfff7e71
CraftingManual_RecipeForgeryCAERLEM_Inquisitor_Document	ItemDefinition	ItemDefinition	b07df9ff-7b30-51eb-ac6a-43521742ac9a
CraftingManual_RecipeForgeryCAERLEM_TirmarianHolySymbol	ItemDefinition	ItemDefinition	52a15ef6-b7c2-5064-a504-3dc754a359b4
CraftingManual_RecipePrimingBattleaxe	ItemDefinition	ItemDefinition	e21cff5f-0297-5275-a098-de2518a081cb
CraftingManual_RecipePrimingBreastplate	ItemDefinition	ItemDefinition	b76aa10d-693e-5baf-beed-409ca6f4a224
CraftingManual_RecipePrimingChainMail	ItemDefinition	ItemDefinition	c7793955-dadd-573e-9820-2befe21da8c4
CraftingManual_RecipePrimingChainShirt	ItemDefinition	ItemDefinition	4afd41d7-549f-583b-b659-d1fb58a3507d
CraftingManual_RecipePrimingDagger	ItemDefinition	ItemDefinition	a3457e23-330c-5edb-94b1-7c7f644d00c9
CraftingManual_RecipePrimingGreataxe	ItemDefinition	ItemDefinition	e4ea8462-55b6-5689-8cfb-a384ef0ee611
CraftingManual_RecipePrimingGreatsword	ItemDefinition	ItemDefinition	ef31045a-b02d-5c40-851c-20f074d140e3
CraftingManual_RecipePrimingHalfPlate	ItemDefinition	ItemDefinition	faab1dba-9c84-5ec2-9954-1152b4a34a45
CraftingManual_RecipePrimingHeavyCrossbow	ItemDefinition	ItemDefinition	0e6bb1d3-3cba-5f24-a7ee-05304c88754e
CraftingManual_RecipePrimingHideArmor	ItemDefinition	ItemDefinition	d5857134-f568-5195-9d3f-7d1a3844c30b
CraftingManual_RecipePrimingLeather	ItemDefinition	ItemDefinition	01b46ae2-4cde-5a08-b251-eebfb13afbd8
CraftingManual_RecipePrimingLeatherDruid	ItemDefinition	ItemDefinition	0973a4f8-c60a-5548-ba32-1aabf456b9cc
CraftingManual_RecipePrimingLightCrossbow	ItemDefinition	ItemDefinition	03139f74-6fef-5453-a136-1b5027637a36
CraftingManual_RecipePrimingLongbow	ItemDefinition	ItemDefinition	4536f8b8-74a0-5304-8450-eda76f31074b
CraftingManual_RecipePrimingLongsword	ItemDefinition	ItemDefinition	9d68c79f-995f-5512-8570-87810bcfa7ef
CraftingManual_RecipePrimingMace	ItemDefinition	ItemDefinition	58579180-61fe-5cf0-bd2a-0f171ed328ef
CraftingManual_RecipePrimingMaul	ItemDefinition	ItemDefinition	ffbd2dcc-2933-589f-892a-7f4cb735227b
CraftingManual_RecipePrimingMorningstar	ItemDefinition	ItemDefinition	8e2e2475-28e9-5ab6-934b-fcce2891cc56
CraftingManual_RecipePrimingPlate	ItemDefinition	ItemDefinition	de3e6040-6161-5b1f-a4d9-fa5403481758
CraftingManual_RecipePrimingRapier	ItemDefinition	ItemDefinition	c3224b0b-5084-5a17-a341-5f0f5a4cc171
CraftingManual_RecipePrimingScaleMail	ItemDefinition	ItemDefinition	8da6810d-76a3-5cf4-aade-34c8fcaf2c8a
CraftingManual_RecipePrimingScimitar	ItemDefinition	ItemDefinition	6c86ce42-7a75-5cd5-a989-49a12d459c62
CraftingManual_RecipePrimingShortbow	ItemDefinition	ItemDefinition	ab82aa1e-e3b0-5a81-b929-9d438ec11d28
CraftingManual_RecipePrimingShortsword	ItemDefinition	ItemDefinition	289252a5-d701-589a-b54c-eef1b072ef67
CraftingManual_RecipePrimingSpear	ItemDefinition	ItemDefinition	cd3dbc3f-839a-5adf-b962-cae45ab8024f
CraftingManual_RecipePrimingStuddedLeather	ItemDefinition	ItemDefinition	1a9bfc7b-6318-589b-919d-0ae670741256
CraftingManual_RecipePrimingWarhammer	ItemDefinition	ItemDefinition	e89787d0-7cea-5f78-85dd-18a53992cb36
DruidicAmulet	ItemDefinition	ItemDefinition	3487d3b2-1058-4c0f-8009-9e4f525cb0e0
Enchanted_Club_Acuteness	ItemDefinition	ItemDefinition	5eed452c-4c60-5a2e-832c-7b3efe1240cd
Enchanted_Club_Bearclaw	ItemDefinition	ItemDefinition	e7ea7f22-37cf-51ae-9c1e-b25f6ae7d06d
