ActivatorButton~Catacombs~MOD	Title='Button Activator <color=yellow>Catacombs</color>'.
Turn_12C_Organic~LavaCaves~MOD	Title='Turn <color=yellow>Lava Caves</color>'.
Turn_12C~Catacombs~MOD	Title='Turn <color=yellow>Catacombs</color>'.
Turn_12C~ElvenPalace~MOD	Title='Turn <color=yellow>Elven Palace</color>'.
Turn_12C~Necropolis~MOD	Title='Turn <color=yellow>Necropolis</color>'.
Turn_12C~Sewers~MOD	Title='Turn <color=yellow>Sewers</color>'.
Turn_12C~Stronghold~MOD	Title='Turn <color=yellow>Stronghold</color>'.
Vase_A~Catacombs~MOD	Title='Vase <color=yellow>Catacombs</color>'.
Vase_A~ElvenPalace~MOD	Title='Vase <color=yellow>Elven Palace</color>'.
Vase_A~LavaCaves~MOD	Title='Vase <color=yellow>Lava Caves</color>'.
Vase_A~Necropolis~MOD	Title='Vase <color=yellow>Necropolis</color>'.
Vase_A~Stronghold~MOD	Title='Vase <color=yellow>Stronghold</color>'.
Vase_A~Town~MOD	Title='Vase <color=yellow>Town</color>'.
Vase_A~WoodLand~MOD	Title='Vase <color=yellow>Woodland</color>'.
Vase_B~Catacombs~MOD	Title='Vase <color=yellow>Catacombs</color>'.
Vase_B~LavaCaves~MOD	Title='Vase <color=yellow>Lava Caves</color>'.
Vase_B~Stronghold~MOD	Title='Vase <color=yellow>Stronghold</color>'.
Vase_B~Town~MOD	Title='Vase <color=yellow>Town</color>'.
Vase_B~WoodLand~MOD	Title='Vase <color=yellow>Woodland</color>'.
Wall_Blocker_A~Catacombs~MOD	Title='Wall Blocker <color=yellow>Catacombs</color>'.
Wall_Blocker_A~ElvenPalace~MOD	Title='Wall Blocker <color=yellow>Elven Palace</color>'.
Wall_Blocker_A~LavaCaves~MOD	Title='Wall Blocker <color=yellow>Lava Caves</color>'.
Wall_Blocker_A~Necropolis~MOD	Title='Wall Blocker <color=yellow>Necropolis</color>'.
Wall_Blocker_A~Sewers~MOD	Title='Wall Blocker <color=yellow>Sewers</color>'.
Wall_Blocker_A~Stronghold~MOD	Title='Wall Blocker <color=yellow>Stronghold</color>'.
Wall_Blocker_B~Catacombs~MOD	Title='Wall Blocker <color=yellow>Catacombs</color>'.
Wall_Blocker_B~ElvenPalace~MOD	Title='Wall Blocker <color=yellow>Elven Palace</color>'.
Wall_Blocker_B~Necropolis~MOD	Title='Wall Blocker <color=yellow>Necropolis</color>'.
Wall_Blocker_B~Sewers~MOD	Title='Wall Blocker <color=yellow>Sewers</color>'.
Wall_Blocker_B~Stronghold~MOD	Title='Wall Blocker <color=yellow>Stronghold</color>'.
Wall_Blocker_C~LavaCaves~MOD	Title='Wall Blocker <color=yellow>Lava Caves</color>'.
Wall_Blocker_C~Stronghold~MOD	Title='Wall Blocker <color=yellow>Stronghold</color>'.
Wall_Blocker_D~Stronghold~MOD	Title='Wall Blocker <color=yellow>Stronghold</color>'.
Wall_Blocker_E~LavaCaves~MOD	Title='Wall Blocker <color=yellow>Lava Caves</color>'.
Wall_Crawl_A~Catacombs~MOD	Title='Wall with Crawl Hole <color=yellow>Catacombs</color>'.
Wall_Crawl_A~LavaCaves~MOD	Title='Wall with Crawl Hole <color=yellow>Lava Caves</color>'.
Wall_Crawl_A~Necropolis~MOD	Title='Wall with Crawl Hole <color=yellow>Necropolis</color>'.
Wall_Crawl_A~Sewers~MOD	Title='Wall with Crawl Hole <color=yellow>Sewers</color>'.
Wall_Crawl_A~Stronghold~MOD	Title='Wall with Crawl Hole <color=yellow>Stronghold</color>'.
Wall_Destroyed_A~Sewers~MOD	Title='Destroyed Wall <color=yellow>Sewers</color>'.
Wall_Link~Catacombs~MOD	Title='Wall Link <color=yellow>Catacombs</color>'.
Wall_Link~ElvenPalace~MOD	Title='Wall Link <color=yellow>Elven Palace</color>'.
Wall_Link~Necropolis~MOD	Title='Wall Link <color=yellow>Necropolis</color>'.
Wall_Link~Sewers~MOD	Title='Wall Link <color=yellow>Sewers</color>'.
Wall_Link~Stronghold~MOD	Title='Wall Link <color=yellow>Stronghold</color>'.
Wall_Simple_A~ElvenPalace~MOD	Title='Free Wall <color=yellow>Elven Palace</color>'.
Wall_Simple_A~LavaCaves~MOD	Title='Free Wall <color=yellow>Lava Caves</color>'.
Wall_Simple_A~Necropolis~MOD	Title='Free Wall <color=yellow>Necropolis</color>'.
Wall_Simple_A~Sewers~MOD	Title='Free Wall <color=yellow>Sewers</color>'.
Wall_Simple_A~Stronghold~MOD	Title='Free Wall <color=yellow>Stronghold</color>'.
Wall_Simple_B~Catacombs~MOD	Title='Free Wall <color=yellow>Catacombs</color>'.
Wall_Simple_B~ElvenPalace~MOD	Title='Free Wall <color=yellow>Elven Palace</color>'.
Wall_Simple_B~LavaCaves~MOD	Title='Free Wall <color=yellow>Lava Caves</color>'.
Wall_Simple_B~Necropolis~MOD	Title='Free Wall <color=yellow>Necropolis</color>'.
Wall_Simple_B~Sewers~MOD	Title='Free Wall <color=yellow>Sewers</color>'.
Wall_Simple_B~Stronghold~MOD	Title='Free Wall <color=yellow>Stronghold</color>'.
Wall_Simple_C~Catacombs~MOD	Title='Free Wall <color=yellow>Catacombs</color>'.
Wall_Simple_C~LavaCaves~MOD	Title='Free Wall <color=yellow>Lava Caves</color>'.
Wall_Simple_C~Necropolis~MOD	Title='Free Wall <color=yellow>Necropolis</color>'.
Wall_Simple_C~Sewers~MOD	Title='Free Wall <color=yellow>Sewers</color>'.
Wall_Simple_D~Catacombs~MOD	Title='Free Wall <color=yellow>Catacombs</color>'.
Wall_Simple_D~Necropolis~MOD	Title='Free Wall <color=yellow>Necropolis</color>'.
Wall_Simple_E~Catacombs~MOD	Title='Free Wall <color=yellow>Catacombs</color>'.
Wall_Simple_E~Necropolis~MOD	Title='Free Wall <color=yellow>Necropolis</color>'.
Wall_Simple_F~Catacombs~MOD	Title='Free Wall <color=yellow>Catacombs</color>'.
Wall_Simple_G~Catacombs~MOD	Title='Free Wall <color=yellow>Catacombs</color>'.
Wall_Simple_LowGround_A~Sewers~MOD	Title='Free Wall <color=yellow>Sewers</color>'.
Wall_Thin_Corner_A~Stronghold~MOD	Title='Thin Wall <color=yellow>Stronghold</color>'.
Wall_Thin_Corner_B~ElvenPalace~MOD	Title='Thin Wall <color=yellow>Elven Palace</color>'.
Wall_Thin_CornerT~ElvenPalace~MOD	Title='Thin Wall <color=yellow>Elven Palace</color>'.
Wall_Thin_Link~Stronghold~MOD	Title='Prison Fence <color=yellow>Stronghold</color>'.
Wall_Thin_Straight_A~ElvenPalace~MOD	Title='Thin Wall <color=yellow>Elven Palace</color>'.
Wall_Thin_Straight_A~Stronghold~MOD	Title='Thin Wall <color=yellow>Stronghold</color>'.
Wall_Thin_Straight_B~ElvenPalace~MOD	Title='Thin Wall <color=yellow>Elven Palace</color>'.
Wall_Thin_Straight_B~Stronghold~MOD	Title='Thin Wall <color=yellow>Stronghold</color>'.
WallCaste_FakeEntrance_C~Town~MOD	Title='Fake Door <color=yellow>Town</color>'.
WallCastel_A~Town~MOD	Title='Free Wall <color=yellow>Town</color>'.
WallCastel_B~Town~MOD	Title='Free Wall <color=yellow>Town</color>'.
WallCastel_Blocker~Town~MOD	Title='Wall Blocker <color=yellow>Town</color>'.
WallCastel_Butress_A~Town~MOD	Title='Butress <color=yellow>Town</color>'.
WallCastel_Butress_B~Town~MOD	Title='Butress <color=yellow>Town</color>'.
WallCastel_C~Town~MOD	Title='Free Wall <color=yellow>Town</color>'.
WardenArmorProficiencyMulticlass	Title='Feature/&WardenArmorProficiencyTitle'.
WardenArmorProficiencyMulticlass	Title='Feature/&WardenArmorProficiencyTitle'.
Window_A~ElvenPalace~MOD	Title='Window <color=yellow>Elven Palace</color>'.
Window_B~ElvenPalace~MOD	Title='Window <color=yellow>Elven Palace</color>'.
Window_C~ElvenPalace~MOD	Title='Window <color=yellow>Elven Palace</color>'.
Window_D~Stronghold~MOD	Title='Window <color=yellow>Stronghold</color>'.
WitchBurnedFireResistance	Title='Class/&WitchBurnedFireResistanceTitle'.
WitchBurnedFireResistance	Description='Class/&WitchBurnedFireResistanceDescription'.
WitchBurnedFireResistance	Title='Class/&WitchBurnedFireResistanceTitle'.
WitchBurnedFireResistance	Description='Class/&WitchBurnedFireResistanceDescription'.
WitchBurnedFireResistance	Title='Class/&WitchBurnedFireResistanceTitle'.
WitchBurnedFireResistance	Description='Class/&WitchBurnedFireResistanceDescription'.
WitchBurnedProduceFlame	Title='Class/&WitchBurnedProduceFlameTitle'.
WitchBurnedProduceFlame	Description='Class/&WitchBurnedProduceFlameDescription'.
WitchBurnedProduceFlame	Title='Class/&WitchBurnedProduceFlameTitle'.
WitchBurnedProduceFlame	Description='Class/&WitchBurnedProduceFlameDescription'.
WitchLovelessCharmImmunity	Title='Class/&WitchLovelessCharmImmunityTitle'.
WitchLovelessCharmImmunity	Description='Class/&WitchLovelessCharmImmunityDescription'.
WitchLovelessCharmImmunity	Title='Class/&WitchLovelessCharmImmunityTitle'.
WitchLovelessCharmImmunity	Description='Class/&WitchLovelessCharmImmunityDescription'.
WitchLovelessCharmImmunity	Title='Class/&WitchLovelessCharmImmunityTitle'.
WitchLovelessCharmImmunity	Description='Class/&WitchLovelessCharmImmunityDescription'.
WitchRitualCastingMagicAffinity	Title='Class/&WitchRitualCastingMagicAffinityTitle'.
WitchRitualCastingMagicAffinity	Description='Class/&WitchRitualCastingMagicAffinityDescription'.
WitchRitualCastingMagicAffinity	Title='Class/&WitchRitualCastingMagicAffinityTitle'.
WitchRitualCastingMagicAffinity	Description='Class/&WitchRitualCastingMagicAffinityDescription'.
WitchRitualCastingMagicAffinity	Title='Class/&WitchRitualCastingMagicAffinityTitle'.
WitchRitualCastingMagicAffinity	Description='Class/&WitchRitualCastingMagicAffinityDescription'.
WitchVisionsInitiative	Title='Class/&WitchVisionsInitiativeTitle'.
WitchVisionsInitiative	Description='Class/&WitchVisionsInitiativeDescription'.
WitchVisionsInitiative	Title='Class/&WitchVisionsInitiativeTitle'.
WitchVisionsInitiative	Description='Class/&WitchVisionsInitiativeDescription'.
Wood_Palissade_A~Town~MOD	Title='Wood Palissade <color=yellow>Town</color>'.
Wood_Palissade_B~Town~MOD	Title='Wood Palissade <color=yellow>Town</color>'.
Wood_Palissade_C~Town~MOD	Title='Wood Palissade <color=yellow>Town</color>'.
Wood_Palissade_D~Town~MOD	Title='Wood Palissade <color=yellow>Town</color>'.
WoodenFence_Link~ElvenPalace~MOD	Title='Prison Fence <color=yellow>Elven Palace</color>'.
WoodenFence_Straight_A~ElvenPalace~MOD	Title='Prison Fence <color=yellow>Elven Palace</color>'.
WoodenFence_Straight_B~ElvenPalace~MOD	Title='Prison Fence <color=yellow>Elven Palace</color>'.
WoodenPlatform_A~LavaCaves~MOD	Title='Free Wall <color=yellow>Lava Caves</color>'.
WoodenPlatform_B~LavaCaves~MOD	Title='Free Wall <color=yellow>Lava Caves</color>'.
WoodLog_A~WoodLand~MOD	Title='Wood Log <color=yellow>Woodland</color>'.
WoodLog_B~WoodLand~MOD	Title='Wood Log <color=yellow>Woodland</color>'.
WoodLog_C~WoodLand~MOD	Title='Wood Log <color=yellow>Woodland</color>'.
WoodLog_D~WoodLand~MOD	Title='Wood Log <color=yellow>Woodland</color>'.
WorkTable_A~Catacombs~MOD	Title='Work Table <color=yellow>Catacombs</color>'.
WorkTable_A~ElvenPalace~MOD	Title='Work Table <color=yellow>Elven Palace</color>'.
WorkTable_A~Stronghold~MOD	Title='Work Table <color=yellow>Stronghold</color>'.
WorkTable_A~TownInterior~MOD	Title='Work Table <color=yellow>Town Interiors</color>'.
WorkTable_B~Catacombs~MOD	Title='Work Table <color=yellow>Catacombs</color>'.
WorkTable_B~ElvenPalace~MOD	Title='Work Table <color=yellow>Elven Palace</color>'.
WorkTable_B~Stronghold~MOD	Title='Work Table <color=yellow>Stronghold</color>'.
WorkTable_B~TownInterior~MOD	Title='Work Table <color=yellow>Town Interiors</color>'.
WorkTable_C~Stronghold~MOD	Title='Work Table <color=yellow>Stronghold</color>'.
WorkTable_C~TownInterior~MOD	Title='Work Table <color=yellow>Town Interiors</color>'.
